SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
9096,SOWBMKR12AB0189094,420606,Emotional cocktail,ARRZXQX1187FB45A0A,,,,You Should Go Ahead,0,234.78812,9,0.427,143.513,4,0,Losing track,0
9097,SOLZXTN12AC468E040,700068,Israels King,AR6EVQA1187B9AA1DF,,Kingston Jamaica,,Cocoa Tea,0,225.54077,4,0.78,160.022,4,0.291,Hurry Up And Come,2008
9098,SORVXDK12AC3DFA201,684335,Orillas,ARLCGW21187B9929EE,,,,Juan Carmona; Ricardo Larroze,0,234.05669,2,0.463,115.231,3,1,Marrakech,0
9099,SORXCLZ12A8C1345EE,148994,Windows Of My Soul,ARQQFIQ1187B99DB43,,,,Chris Camozzi,0,276.40118,8,0.347,168.069,4,0.707,Sunday In Marin,0
9100,SOFXCRD12A8C13457E,256342,Aventura Cubana,ARBSAVH1241B9CA637,,,,Antonio Koudele,0,297.06404,9,0.873,96.621,4,1,TU MIRADA,0
9101,SOXZUND12A8C1333AA,287223,X.O. Experience,ARLLUSZ1187B98ACDC,,,,Tha Liks,0,294.13832,1,0.527,93.328,4,1,Da Da Da Da,2001
9102,SOUIKBJ12A58A791A9,193006,Rasta Pon Top,ARCYQ1P1187FB3F3CA,,,,The Twinkle Brothers,0,194.63791,0,0.497,120.538,4,0.637,It Gwine Dreada,0
9103,SOGQTJR12AC468D18E,695158,Murskapunkkia,ARKPDBH1242077DEB1,,,,Murskahumppa,0,121.57342,9,0,132.368,4,0.397,Mua rakastan,0
9104,SOJAWRM12AB017C17B,324708,Livin The Life (Blues Reference),ARAJ5XN1187B9B578B,39.73926,Illinois,-89.50409,Jimmy Johnson,0,203.44118,2,0.403,182.542,4,0,When Theres A Will_ Theres A Way,0
9105,SOINYEU12A6D4F834F,25170,Miriam,ARGGEGH11F4C83C076,,,,Miriam Yeung,0,258.5073,0,0.763,90.027,4,0.528,Quan Tou Tang,0
9106,SOVIKHZ12A58A787E1,260078,Fan-Tas-Tic Vol. 1,AR0WGXC1187B9AAC99,,Detroit MI,,Slum Village,0,84.47955,4,0.065,93.352,4,1,Estimate,1997
9107,SOLQVOX12AB018BF56,767267,Put Em Up EP,ARIGY9P1187B9B6428,,GERMANY,,Ancient Astronauts,0,331.59791,7,0.739,170.04,4,0.922,Lost in Marrakesh with Entropik (Pathaans Mirage Mix),0
9108,SOBRVEP12AC468E74B,449723,CD00,ARH09RT1187FB4A843,,,,OV7,0,164.33587,4,0.077,105.976,4,1,Volvere,2000
9109,SOZSSUG12AB0183C6E,509775,Todos Cantamos Con Maria Elena,ARFILWJ1187B9ADDBF,,,,Marí_a Elena Walsh,0,164.54485,4,0.481,107.288,3,0.74,El Gato Confite,0
9110,SOALARU12A8C131632,282377,Primitive,AR40GSU1187FB3AA01,,Brooklyn NY,,Neil Diamond,0,224.57424,0,0.956,139.487,4,0,Brooklyn On A Saturday Night,1984
9111,SOIFMLF12A6D4F845B,20337,En TíÈte-A-TíÈte,AR828WL1187FB47E81,,NY - New York City,,M,0,259.83955,11,0.614,119.992,4,0.996,Le Bug (Live 2005),0
9112,SOEPYCP12AF72A77E0,280392,CARNIVAL VOL. II Memoirs of an Immigrant,ARRJ3UC1187FB579D7,,Croix-des-Bouquets  Haiti,,Wyclef Jean featuring will.i.am and Melissa Jimí©nez;Wyclef Jean featuring Machel Montano_ Daniela Mercury_ Black Alex_ and Djakout Mizik,0,809.58649,7,0.112,129.703,7,1,Touch Your Button Carnival Jam,0
9113,SOPSOHL12AB0185A0C,809196,The M.T.A.,ARNMHWR11F4C83B384,37.44466,Palo Alto CA,-122.16079,Kingston Trio,0,165.48526,9,0,142.763,1,0,Goodnight Irene,0
9114,SOJCSXO12A8C13A80B,154890,Air Age Anthology,ARJTX7M1187FB4CED3,52.88356,England,-1.97406,Be Bop Deluxe,0,285.1522,1,0.619,126.729,4,0,Music In Dreamland,1975
9115,SOAXNTS12A8C142187,318641,Ragga With Maximum Respect,ARSTA431187B9A3599,18.01571,Kingston Jamaica,-76.79731,Dennis Brown,0,218.46159,7,0.375,88.384,4,0.839,Ballroom Floor,0
9116,SOMOUFN12AC4688186,733120,I Wouldnt Buy This Either,ARBGVEC1272BA8350B,,,,Josh Mullins,0,162.01098,8,0,81.827,1,0.715,Mom,0
9117,SORTPAX12AB018448A,458759,Peret Y Su Rumba,AR5OHUU1187FB55B10,,,,Peret,0,170.91873,1,0.026,144.072,3,0.244,Ole Con Ole,0
9118,SOWMVSQ12A8C13E1DC,163978,Thelema 6,AR1OBRC1187FB59AD4,,POLAND,,Behemoth,0,146.46812,2,0,126.154,4,0,Malice,2000
9119,SOXZLHE12AAF3B5227,383862,Blues Blastin: The Modern Recordings Vol 2,ARRWDU31187B9B5656,38.62774,St. Louis MO,-90.19951,Jimmy McCracklin,0,201.97832,0,0.523,104.358,4,0.423,It Aint No Use,0
9120,SOFQRCP12A8C13675B,203366,Now And Again,AR3GYKU1187B996AB9,41.05182,Stamford CT,-73.54223,Jim Kweskin with Samoa Wilson,0,265.01179,9,0.742,110.837,4,0,Why Dont You Do Right (Album Version),0
9121,SOFHCUH12AB0183CA2,704461,WOW Gospel 2010,ARVMFE61187B992463,,,,Darwin Hobbs,0,311.95383,1,0.323,140.085,3,0.642,Free,0
9122,SOPJFDO12A8C139B94,152934,The Forms,ARJR7S11187FB36A2A,40.65507,Brooklyn New York,-73.94888,The Forms,0,145.08363,3,0.067,108.888,5,1,Red Gun,2007
9123,SOCXBQG12AF72A7CBD,282089,Comfort Eagle,ARQRQRA12131B4B5A8,,,,Cake,0,91.32363,9,0.523,157.992,4,0.249,Arco Arena,2001
9124,SOHQDNH12AB01823A5,645630,Prices On My Head: Thug Money On Yo Family_ Vol. 2,ARBUOMY1187B99F2EB,37.77916,California - SF,-122.42005,Messy Marv,0,163.10812,4,0.574,63.198,5,0.308,Tuck That Sh*t,0
9125,SOMPKZM12A8C13F8B4,225137,Planet CruCon,ARJ1YJV1187B9955DA,41.88415,Chicago IL,-87.63241,Crucial Conflict,0,230.5824,6,0.42,147.99,4,0.643,Ride Out Dip,2008
9126,SOIJCNT12A8C133677,287312,The Best Of Sophie B. Hawkins,ARNF6401187FB57032,40.79086,New York NY [Manhattan],-73.96644,Sophie B. Hawkins,0,316.76036,11,0.337,98.406,3,0.752,I Want You,1992
9127,SONXJXB12A8C138151,292788,Love Is Gone,ARH2QI91187FB3788D,,,,David Guetta - Joachim Garraud - Chris Willis,0,432.90077,11,0.717,85.351,1,1,Love Is Gone (Eddie Thoneicks Liberte Mix),0
9128,SOGOYFU12AB018D9EF,586435,Faithful,ARE8AJ31187B99A8DF,,,,Pam Thum,0,291.02975,1,0.134,141.175,4,0.749,See You in the Morning,0
9129,SODGYDA12A8C140E96,224531,The Harvard Lampoon Comedy CD - No Escape From Danger,ARZFAGI12420783C02,,,,The Harvard Lampoon Comedians,0,77.21751,1,0.785,151.215,7,0.685,Hired Security,0
9130,SOVMQSA12A58A789E3,468835,The People or The Gun,ARUSOMY1187FB4D3B4,,Pittsburgh PA,,Anti-Flag,0,188.55138,11,1,146.141,1,0,The Gre(A)t Depression,2009
9131,SOYBTCQ12A8C1323B8,141769,Supremacy,ARPKATM1187B9B76E6,41.30711,New Haven CT,-72.92496,Hatebreed,0,209.05751,7,0.115,110.016,4,0.981,Destroy Everything (Album Version),2006
9132,SOIWZKY12AB0183F0D,453672,Yolandita Monge Selected Hits Vol. 1,ARDG9I21187FB35FF3,,,,Yolandita Monge,0,214.49098,1,0.047,110.599,4,0.171,Cierra Los Ojos Y Juntos Recordemos - Original,0
9133,SORFWYL12A8AE47846,138445,Hack,ARGY9FW1187B991C7D,,Minneapolis MN,,Information Society,0,251.61098,9,0.578,90.011,4,0.751,Slipping Away/Here Is Kazmeyer,1990
9134,SOFRWTI12AB0184792,342537,Stories,AR2G8UI1187FB3F33C,63.03654,Knobel AK,-149.10568,Barbara Fairchild,0,178.36363,3,0.093,186.423,7,0.189,Comfort Creek,0
9135,SOFVUDX12AB017E4BB,492999,The Out Sound From Way In!,ARINEWW1187FB5577E,,,,Perrey And Kingsley,0,119.64036,5,0.723,140.638,1,0,The Unidentified Flying Object,1988
9136,SOIWHMK12AB017D7E0,452364,Chantez,ARP998V1187B99DFA3,,,,Jean Marc Thibault,0,138.94485,0,0.133,136.577,1,0.206,Fleur De Paris,0
9137,SOXJPKH12A8C134149,286050,Dham Rockas,ARCCBWR122BCFCBB85,,,,Sabda Brahma,0,349.51791,10,0.214,119.987,4,0.193,Jahuu_ Gandiva laulaa!,0
9138,SOBMAUD12A6D4F9181,44383,Nova Bis-Clementina de Jesus,ARXF42D1187B9AC71F,,,,Clementina De Jesus,0,181.39383,4,0.358,212.401,7,0.006,Itinerario,0
9139,SOOUBMT12A8C13DB6D,114406,Das Album zum Film,AR5BLB01187FB57E99,,,,Headliners,0,347.79383,8,0.766,170.041,4,0.572,90er,2006
9140,SOHVKVP12A6D4F827A,24766,15 Exitos,ARDWS2V1187B99AED0,,,,Mazz,0,251.61098,0,0.925,106.847,4,1,Míçs Y Míçs,0
9141,SOUXUOP12A8C14318F,318959,Here At The Mayflower,ARVZDOM1187B9B49C9,,Brooklyn NY,,Barry Manilow,0,247.24853,4,0.345,120.08,4,1,Say Goodbye,0
9142,SOLMCFH12A58A7FACE,21604,Eye To The Telescope,ARCJKV91187FB46210,,Scotland,,KT Tunstall,0,216.5024,7,0,142.121,3,0.661,Under The Weather,2004
9143,SOZGCTW12A6310E84F,205,Hypocrisy Is The Greatest Luxury,AR04KTB1187B99B6B7,37.27188,San Fransisco CA,-119.27023,The Disposable Heroes Of Hiphoprisy,0,241.52771,2,0.057,108.616,4,0.876,Music And Politics,1992
9144,SOUZIIN12AB017FB85,241409,The Velvet Underground Story 2CD Set,ARBFQ7L1187B9ACD48,,New York NY,,The Velvet Underground,0,170.89261,0,0.491,112.48,4,0,Stephanie Says,1985
9145,SOBUDOC12A6D4F8AC2,23964,Alias,ARHG53Q1187B9ACBFC,32.67828,Georgia,-83.22295,Alias,0,256.67873,0,0.576,120.093,4,0.739,After All The Love Is Gone,0
9146,SOWDXXY12A8C133818,282122,Planet Bad Greatest Hits,ARCEOW71187B9A5A71,51.50632,London England,-0.12714,Big Audio Dynamite,0,209.97179,2,0.187,122.077,4,0.634,Free (lp),0
9147,SOAIWTO12A8C1419E7,314826,Sister Mary Explains It All,ARWNRBH1187B9B7E68,48.88437,Neuilly-sur-Seine France,2.26934,Philippe Sarde,0,172.30322,2,0.711,167.559,4,0.477,LOVESICK - Obsession in Œ_ Time,0
9148,SOHLLRA12A6D4F7DBA,35159,Guerreira,AR0QL3J1187FB3748E,,,,Clara Nunes,0,193.48853,6,0.855,171.505,4,0.259,Zambele (1997 Digital Remaster),0
9149,SOKFBEQ12AC960A01C,738733,Music In The Morgan Manner (Digitally Remastered),AR6HEHH1187B9985F9,41.41013,Scranton PA,-75.66079,Russ Morgan,0,197.38077,3,0,100.341,1,0,The Object Of My Affection,0
9150,SOBXWUS12A58A7DF5C,40838,Both Sides,AR9W3X91187FB3994C,,Chiswick London England,,Phil Collins,0,346.5922,3,0.778,89.921,4,0.473,Please Come Out Tonight,1993
9151,SOCWAFA12A8AE48A78,135561,Always Outnumbered_ Never Outgunned,AR4L4WQ1187FB51996,,Braintree Essex England,,The Prodigy,0,296.38485,10,0.347,115.236,4,1,Wake Up Call (Album Version),0
9152,SOILXAQ12AC4687421,688803,More Of The Best,AR8I87E1187FB57E2E,34.26624,Pacoima CA,-118.4164,Andrae Crouch,0,352.86159,10,0.335,85.989,4,1,Jesus Is the Lord,0
9153,SODFAUU12AC95F0330,601698,True Reflection,ARGRTPZ1257509D28A,,,,David Saylor,0,217.65179,7,0.453,102.99,4,0.436,Big World,0
9154,SOAIAWN12AB0187356,586019,Directo en tus manos,ARZBOES1187FB40178,,,,Carlos Baute,0,236.77342,9,0.587,122.645,5,0.749,Pobre diabla (Directo 09),0
9155,SONDYJW12AB017FD61,395976,Music For My Peoples,ARPZBNS1187B98E279,,,,Huey Dunbar,0,249.52118,3,0.369,98.998,4,0.256,Llegaste Tí_,0
9156,SOYOTEG12A8C1388DB,205356,The Distillers,ARN2ZKL1187FB3972B,37.16793,"L.A 	California Estados Unidos ",-95.84502,The Distillers,0,188.21179,7,1,178.142,4,0,World Comes Tumblin Down,2000
9157,SOWWSFI12A6D4F8B25,20699,Dirty Harry,ARAXU5Z1187B98FECD,,,,Gorillaz,0,219.37587,7,0.512,148,4,0.463,All Alone (Live),2005
9158,SOSFWSU12A8AE46BB9,137257,Teta,ARQDYV0119B866800F,,,,Gertrudis,0,233.27302,9,0.586,208.002,4,0.636,Carita De Rosa,2003
9159,SOUMIWY12AB0186040,564601,Street Singer,ARMBDNQ1187FB3F3EC,46.97933,Kamenetz-Podolsk Moldavia,28.39131,Arthur Tracy,0,188.86485,8,0.289,81.858,4,0.965,Where Are You?,0
9160,SOSTXYN12A6D4F67D4,83579,Bizarre Ride II,AR82DJK1187B991107,34.05349,Los Angeles CA,-118.24532,The Pharcyde,0,303.46404,6,0.637,69.573,3,0.334,Passin Me By,1993
9161,SOGMRON12A8C136042,257266,Sweet Smell Of Success,ARBE5BJ1187B98BCFD,,,,The Chico Hamilton Quintet,0,140.19873,2,0.324,65.019,1,0,Night Beat,0
9162,SOPJJKY12A6D4FAF9A,126959,Delta Music sessions,ARDEDYX124549A41AF,,,,AUDIO.3,0,241.44934,7,0.335,92.974,4,0.994,SPONT.AN,0
9163,SOTOBYW12A8C1429DE,700848,Pure,ARNI9J91187B9ACFCD,51.7562,Oxford England,-1.25949,The Primitives,0,172.93016,2,0.675,99.752,4,0.859,Never Tell,0
9164,SOYYJBH12AB01894DB,463518,Chasing Monsters,AR1Y2PT1187FB5B9CE,27.94017,Brandon,-82.32547,John Wesley,0,270.31465,4,0.566,147.932,4,0.587,Chasing Monsters,0
9165,SOCEEIT12A6D4FA16A,47189,Welthits In Gold,AR1JD6E1187FB5696C,53.07516,Bremen Germany,8.80466,James Last,0,260.12689,2,0.869,167.832,4,0.902,Games That Lovers Play,1967
9166,SOVFVTK12AB0188BAE,708309,Strauss Family Waltzes,ARQIB731187FB3BE17,42.31256,Boston MA,-71.08868,Arthur Fiedler,0,496.1171,0,0.217,95.234,3,0.977,Doctrines,0
9167,SOYCSXH12AC3A4DF57,775336,Out Of Our Minds,ARQY95Q1187FB3E53A,,,,Melissa Auf der Maur,0,232.6722,4,0.026,121.983,4,1,The Key,2010
9168,SOEZZFV12AB0184D09,607832,Cleptocracey,AR6HFW21187B9A8922,,Dallas TX,,Kill The Client,0,57.18159,8,0.591,138.207,1,0,Dog Tagged,2008
9169,SOLLEZO12AC90756A5,785330,íó table (Chansons bleues ou íæ poing),AR9696A1187FB550A1,,,,Nicolas Bacchus,0,178.15465,5,0.331,143.061,1,0,Peter Pan (jveux pas íÈtre jeune) [feat. Les Pistons Flingueurs],0
9170,SONBWVW12AB0186FFB,519489,Heroin Hates You,AR5OH2Z1187B9A46A9,,Muskegon MI,,Iggy Pop,0,300.77342,2,0.714,87.679,4,0.877,5 Foot 1,1990
9171,SOZHMFN12A6D4F4B3D,78684,Happily Never After,AR1518Q1187B98A906,40.99471,Harrisburg PA,-77.60454,Poptart Monkeys,0,212.32281,1,0.734,119.991,4,1,Butterflies,0
9172,SOCEDDF12A8C13C33C,265899,Salsa Legende - Best of Willie Colon,ARPVMJZ1187FB48D2D,,New York NY [The Bronx],,Willie Colon,0,250.06975,0,0.58,128.444,1,0,Guajira Y Ven,2001
9173,SOKXPCX12AB0181594,337167,Get A Life,ARA8DDQ1187B9AE3A0,,,,Eason Chan,0,275.59138,0,0.457,72.882,4,0.283,Fang Bu Sheng Fang,0
9174,SOBPLJZ12A8C13820B,619582,Song Of The Hills: Appalachian Classics,ARY4M3J1187B9AC94C,53.79449,Leeds,-1.54658,John Sebastian,0,225.14893,7,0.798,158.429,3,0.227,Wagoners Lad,0
9175,SOQUPDS12A8C13EAEB,119958,Gangsta Musik,AR38I491187B9B2F2D,,,,Lil Boosie & Webbie,0,354.16771,1,0.47,130.103,4,0.931,Baby Momma (Chopped & Screwed Version),0
9176,SOERDTL12AB018779E,591825,New Junk Aesthetic,ARCP94M1187B9B0F56,42.88544,Buffalo New York,-78.87846,Every Time I Die,0,124.13342,7,0.099,114.638,1,0.341,After One Quarter Of A Revolution,2009
9177,SOGRKOS12AB0185A46,78341,Vivianism,AR5OH1V1187FB574C3,,Shreveport LA,,Vivian,0,229.61587,9,0.003,101.139,4,0.794,Streets On Fire,0
9178,SODXCLM12A6D4F7C97,23366,Legend Of The Liquid Sword,ART7R7N1187B9B999C,,,,GZA/The Genius,0,237.34812,5,0.371,104.013,5,0.938,Did Ya Say That,2002
9179,SOKWISB12A6D4F8861,37637,Sergio Mendes:  The Swinger from Rio,ARODFDS1187FB57348,,Niteroi Brazil,,Sergio Mendes,0,322.11546,4,0.175,103.177,3,1,Puzzle of Hearts,2006
9180,SOMBASS12A58A7B09E,163975,Everything Good,AREAEX91187B98DC01,,,,Gaither Vocal Band,0,200.14975,9,1,122.015,4,0.835,Everything Good (Everything Good Version),0
9181,SOSCRKV12A8C13BBBD,248450,Eddie Palmieri/Lala Rodrigues/Ismael Quintana - Gold 1973-1976,ARPCEWC11F4C83EEA7,,,,Eddie Palmieri,0,392.85506,5,0.407,127.749,4,0,Nada De Ti,1973
9182,SOXRDFA12A8C13AEC5,159972,Tiempos Dificiles,ARJRQL51187FB541AB,,,,Juan Carlos Baglietto,0,182.41261,2,0,99.352,3,0.636,Aunque Maí±ana No Estes,1982
9183,SODKOWW12A8C1325BB,189605,Zi(v)je,AREUYDJ1187B9BA040,,Haví_Å»ov Ûëeskíç republika,,Krystof,0,252.57751,2,0.494,156.107,4,0.365,Vodne stocne,0
9184,SOCOZKO12B0B8066E3,81735,Songs About Jane,ARF5M7Q1187FB501E8,,Los Angeles CA,,Maroon 5,0,270.70649,6,0,164.049,4,0.662,Sweetest Goodbye,2002
9185,SOTDEPN12AC3DF46DB,776437,Henrys Dream (2010 Digital Remaster),ARODBRG1187FB3FD99,-36.35484,Wangaratta Victoria Australia,146.32611,Nick Cave & The Bad Seeds,0,290.95138,3,0.787,109.857,4,0.563,Christina The Astonishing (2010 Digital Remaster),0
9186,SORMCUQ12A8C131EB9,88435,El Ultimo Y El Primero,ARH72941187B989591,,,,Gato Perez,0,274.85995,7,0,178.471,1,0,Ja Soc Aqui,0
9187,SOASCHQ12A6D4F9091,32915,G.O.A.T,ARNHMFD1187FB3B3F6,40.72023,Bayshore Long Island NY,-73.24922,LL Cool J / Amil,0,232.14975,10,0.47,184.15,4,0.987,Hello,2000
9188,SOEHEZS12AB018CB02,663692,20 Greatest Hits,ARI88U61187FB41C60,33.67466,Ralls TX,-101.3878,Billy Walker,0,133.56363,0,0.41,78.902,3,1,Thank You For Calling,0
9189,SOELHYK12A6D4FD7A7,229583,Southern Gospel Classics Vol. 4,ARBHPBX1187FB47102,,Minnesota,,Daywind Studio Musicians,0,219.48036,10,0.312,129.956,4,0.262,I Must Tell Somebody,0
9190,SOEWLHT12AB0185559,815268,First Recordings,AR7TTS41187B9B42D3,34.36401,Oxford MS,-89.51877,R.L. Burnside,0,196.88444,0,0.326,107.601,1,0,Rollin and Tumblin,2001
9191,SOMUAIK12A8C135B40,154124,Cookies 11 Fire Concert Live,ARW74FW1187FB554AD,,,,Cookies,0,200.41098,5,0.686,84.977,4,1,Yi Ji Ji Zhong,0
9192,SOKZTHA12A8C134830,265313,Good Girl Gone Bad: Reloaded,ARKU3Z61187FB51DCA,13.11199,St Michael Barbados ,-59.59895,Rihanna,0,213.26322,5,0.609,94.987,4,1,Good Girl Gone Bad,2007
9193,SODGBHB12AB01803BD,373701,Never Alone,AR6TD9K1187B9A207D,35.00459,Cotton Plant AR,-91.25019,Sister Rosetta Tharpe,0,116.45342,0,0.75,97.519,4,0.586,Shine For Jesus,0
9194,SOIAWUS12AB0187B0B,462645,Gimme A Break,ARLLANI1187FB5116F,,,,Simon Harris,0,187.16689,9,0.417,114.169,1,0,Sample Track 11,0
9195,SOVOBMR12A8C133961,189887,Sweet F.A.,ARV91AY1187FB52E52,,,,Love and Rockets,0,311.19628,5,0.774,97.036,4,1,Sweet Lover Hangover,1996
9196,SOCTRKD12A8AE47E96,233801,Fervor / Lost & Found,ARWIN9D1187B98E544,,,,Jason & The Scorchers,0,154.8273,7,0.868,175.945,4,0.291,If Money Talks,1985
9197,SOFIYEO12A8C13690A,153897,The Best Of HOCC,ARISRD71187FB57AE8,,,,Denise Ho,0,239.41179,7,0.537,147.97,4,0,Mi Ni Yu Wo,0
9198,SOIKXBJ12AC3DF8048,684352,Mexican Trip,AR9XPQF1187FB5A693,,,,The Mystic Moods Orchestra,0,147.33016,0,0.894,124.508,4,0.835,Gay Ranchero,1967
9199,SOEMHMT12A58A7A778,482038,Waiting,ARCW5RB1187FB4383F,31.1689,Texas,-100.07715,Jessie Lee Miller,0,142.21016,2,0.495,125.217,4,0.473,Hard To Admit,0
9200,SOKWYNS12A8AE47330,233969,The Searchers - Original Film Soundtrack,ARJRF841187B9B7F9A,48.20254,Vienna Austria,16.3688,Max Steiner,0,51.48689,9,0.578,64.798,1,0,Laurie And Martin,0
9201,SOJAFPW12AB0182E68,348099,I Cant Stop Loving You,AR7CCCC1187FB578FF,,Shelby North Carolina,,Don Gibson,0,148.06159,7,0.013,95.389,3,0.287,Evening Prayer,1959
9202,SOKKFEH12AB01830F9,515079,Live At The Rat,AR7XU1L1187B98D481,42.31256,Boston MA,-71.08868,DMZ,0,178.96444,7,0.007,156.616,4,0.192,Hes Waitin,0
9203,SOMUFQB12A81C22FA9,179843,Sanfona,ARO81XD1187FB38096,,,,Egberto Gismonti,0,1.2273,0,0,0,3,0,Carta De Amor,1981
9204,SOAPOVV12AB018CFC8,763657,Mister Green,ARKJJZN1187B9AFC88,,,,Taal,0,17.73669,0,0.007,219.569,4,0,Noises,2000
9205,SOYEFZY12A8C1333DA,287223,X.O. Experience,ARLLUSZ1187B98ACDC,,,,Tha Liks,0,33.09669,3,0.545,156.021,5,0.381,Yo Mouth (Skit),2001
9206,SOFNEXF12A8AE464D0,182774,When Disaster Strikes,ARBCUNV1187B98A9FB,,East Flatbush Brooklyn NY,,Busta Rhymes,0,205.00853,10,0.593,100.44,4,0.804,When Disaster Strikes (Explicit LP Version),0
9207,SOGHXZH12A8C1388B9,289547,Invincible,ARXPPEY1187FB51DF4,,,,Michael Jackson,0,289.38404,11,0.476,117.362,4,1,Heaven Can Wait,2001
9208,SOFZBND12AB0182D9A,546401,Rock It,ARZRR0M1187FB3EE0A,,,,Sub Focus,0,214.83057,8,0.038,86.991,4,0.378,Follow The Light (Radio Edit),2009
9209,SOFLVQE12AB017F886,501703,The Flat Earth (Collectors Edition),ARMG34A1187FB548A8,30.08374,Cairo Egypt,31.25536,Thomas Dolby,0,437.31546,11,0.065,69.114,5,1,Dissidents (The Search For Truth Part 1) (2009 Digital Remaster),0
9210,SOHZXUO12A6D4FBD73,59374,Fun With Dick And Jane,ARPWZPV1187FB51DCF,,,,Theodore Shapiro,0,82.31138,0,0,124.894,4,0.551,The Big Stall,2006
9211,SOHGGKC12A8C130BE4,192598,Coram Deo II: People Of Praise,ART1R9I1187B9B3324,,,,Margaret Becker,0,242.12853,4,0.242,110.828,3,0.725,Sweet Suffering Christ,1993
9212,SOOJUIE12A81C212C2,132634,White People,ARNWZ1N1187B9B71BA,,,,Handsome Boy Modeling School,0,384.70485,11,0.474,118.241,4,0.31,Rock And Roll (Could Never Hip Hop Like This) Part 2 featuring Lord Finesse_ Mike Shonoda_ Chester Bennington_ Rahzel_ Qbert_ Grand Wizard Theodore & Jazzy Jay (Instrumental),2004
9213,SOOSBQP12A8C1353B6,290264,The Remixes,ARKSZW81187B9B695D,40.71455,New York New York,-74.00712,Mariah Carey,0,652.40771,2,0.508,121.884,4,1,Anytime You Need A Friend,1993
9214,SOBEVGM12A67ADBCA7,16901,Dutty Rock,AR65K7A1187FB4DAA4,,Jamaica,,Sean Paul,0,245.34159,1,0.008,91.099,4,1,Baby Boy [feat. Beyonce],0
9215,SOHXCVP12A81C1FC64,145265,Stormblí«st 2005,ARLSF8H1187B9A76B0,,Oslo Norway,,Dimmu Borgir,0,331.04934,10,0.035,90.438,3,0.72,Broderskapets ring,1996
9216,SOFBWHA12A8C13A6C8,253942,Mandali,ARDNW1B1187FB4ABBB,,,,Africando All Stars,0,274.25914,0,0.931,167.677,4,0.577,Mopao,2003
9217,SOVMVHS12AB018126C,460503,Ojí_,AR9G2A41187B99951A,43.58828,Mississauga,-79.64372,Las Nií±as,0,217.62567,8,0.038,115.584,4,0.152,Cuento De La Buena Pipa,2003
9218,SOHWVRC12A6D4F6DA6,20133,Love Beyond Reason,AREVQ7D1187FB4371B,,California - LA,,Randy Stonehill,0,215.2224,0,0.255,137.113,5,0.582,Angry Young Men (LP Version),0
9219,SONVNHC12AB0186206,551104,Upclose Candy Lo,AR126G61187B9B88A6,,,,Candy Lo,0,225.77587,3,0.681,111.28,3,1,Si Lu,0
9220,SOVRDDO12A8C137FDA,202999,Coreana,ARYUHNV1187FB482AF,,,,Megadrums,0,136.30649,0,0.536,122.148,5,1,Dasotmori Live,0
9221,SOHWLNQ12AB017D858,769881,The Thrasher / The Wickedness,ARCCK7B1187B994F9D,,,,Paul Glazby,0,517.56363,11,1,147,4,0.118,The Wickedness,0
9222,SOPBDIT12A6D4FD5CC,125853,Right here Waiting,ARCF2WB1187FB54132,-24.9162,AUSTRALIA,133.39311,Lightforce,0,397.26975,0,0.469,140.026,4,0.416,Right here Waiting,0
9223,SOKZILC12A6D4FBC9D,186934,Lupe Fiascos The Cool,ARPFHN61187FB575F6,41.88415,Chicago IL,-87.63241,Lupe Fiasco feat. GemStones,0,216.60689,5,0.466,200.114,3,1,Go Baby (feat GemStones) (Explicit Album Version),0
9224,SORKBDW12AAF3B46A0,509856,Fania All-Stars - Rhythm Machine,ARIWQYF11F4C8427FF,,,,Fania All Stars,0,294.55628,6,0.479,93.373,4,0.331,Peanuts (The Peanut Vendor),0
9225,SOHRSTQ12AB01811FB,641636,Paris-accordeon,ARRMOXN122988EE92C,,,,Jacques Ferchit,0,157.09995,4,0.279,125.163,4,0.729,íˆa cest Paris,0
9226,SODFJJC12AC468C3F3,608534,Flat Out Funny - at the Paramount,ARWLUAI11F4C840637,,,,Jeanne Robertson,0,486.42567,7,0.342,58.47,4,0.633,"Perk trip - sleeping in tubes""",0
9227,SOUHNOH12AB01889AF,572106,Les Fleurs & Other Favorites (Digitally Remastered),ARR2BHS1187B9B8FA7,,,,Minnie Riperton,0,212.13995,10,0.417,109.474,4,0.794,Completeness,1970
9228,SOEKNNK12A8C13E9FE,214868,Footprints In The Sand,ARF3XJD1187FB38DE0,40.69214,Peoria IL,-89.58776,Cristy Lane,0,99.10812,5,0.907,108.895,4,0,God Is The Answer (Footprints In The Sand Album Version),0
9229,SOBCSFE12A6D4F814A,25407,Todos Mis Exitos Vol. 2,AROF4LP1187FB41C51,31.1689,Texas,-100.07715,Selena,0,207.93424,10,0.283,101.947,4,0.633,El Chico Del Apartamento 512,0
9230,SOXPJDT12A8C131F4D,241960,We Sing.  We Dance.  We Steal Things.,ARML3X41187FB35F2E,,,,Jason Mraz,0,218.22649,5,0.75,133.3,5,0.906,Coyotes (Album Version),0
